Record Count,Loaded to Repository,Survey,Year,Stratum,Stratum INPFC Area,Stratum Min Depth (m),Stratum Max Depth (m),Stratum Description,Stratum Regulatory Area Name,Stratum Type,Species Code,Common Name,Scientific Name,Haul Count,Catch Count,Mean Weight CPUE (kg/km2),Var Weight CPUE,Mean Number CPUE (number/km2),Var Number CPUE,Stratum Biomass (mt),Stratum Biomass Var,Min Stratum Biomass (lower 95% CL),Max Stratum Biomass (upper 95% CL),Stratum Population (number),Stratum Population Var,Min Stratum Population (lower 95% CL),Max Stratum Population (upper 95% CL)
1,2018-09-24 11:58:41,GOA,1987,221,Chirikof,201,300,Chirikof Slope,CENTRAL GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,4,4,3887.7,2965471.00082839,2278.8,873736.303853427,5941.7,6926571.09176783,0,14316.2,3482744,2040821381294.44,0,8028464
1,2018-09-24 11:58:41,GOA,1987,230,Kodiak,201,300,Kenai Gullies,CENTRAL GOA,GULLY,10110,arrowtooth flounder,Atheresthes stomias,10,10,2960.2,1281194.53795482,2815.6,1398094.30367662,19713,56818937.4452327,2662.5,36763.6,18750604,62003255891135.5,939131,36562078
1,2018-09-24 11:58:41,GOA,1987,231,Kodiak,201,300,Kodiak Slope,CENTRAL GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,5,5,1314.3,179212.673380495,1017.3,139977.043489623,2132.6,471844.781226672,225.8,4039.5,1650756,368542225369.794,0,3336001
1,2018-09-24 11:58:41,GOA,1987,232,Kodiak,201,300,Upper Shelikof Gully,CENTRAL GOA,GULLY,10110,arrowtooth flounder,Atheresthes stomias,7,7,2996,388124.566366466,2484.2,365988.019907032,9611.9,3994857.67440094,4721,14502.7,7969943,3767012389223.33,3220611,12719274
1,2018-09-24 11:58:41,GOA,1987,240,Yakutat,201,300,Yakutat Gullies,EASTERN GOA,GULLY,10110,arrowtooth flounder,Atheresthes stomias,12,12,1558.6,190018.034265816,1352.2,136520.211477366,4742.3,1759194.85576189,1823,7661.6,4114264,1263909789754.7,1639817,6588710
1,2018-09-24 11:58:41,GOA,1987,241,Yakutat,201,300,Yakutat Slope,EASTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,8,7,2068.9,809464.621820048,1699.8,460648.156505476,4401.4,3663320.79302994,0,8927.9,3616094,2084713679275,201380,7030808
1,2018-09-24 11:58:41,GOA,1987,250,Southeastern,201,300,Baranof-Chichagof Slope,EASTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,6,6,2493,1142996.85134004,1857.1,879886.547791439,2805.3,1447279.26508098,0,5898.3,2089689,1114125165567.39,0,4803434
1,2018-09-24 11:58:41,GOA,1987,251,Southeastern,201,300,Prince of Wales Slope/Gullies,EASTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,9,8,522.5,60890.9179181715,626.5,61179.6586329555,2052,939048.051028122,0,4286.7,2460156,943500954921.52,220247,4700066
1,2018-09-24 11:58:41,GOA,1987,310,Shumagin,301,500,Shumagin Slope,WESTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,5,5,390,10742.298555741,320.6,11899.4933729156,987,68820.2378370598,258.8,1715.3,811568,76233774346.8235,45102,1578035
1,2018-09-24 11:58:41,GOA,1987,320,Chirikof,301,500,Chirikof Slope,CENTRAL GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,5,4,897.7,189840.065886192,595.1,95011.7988027224,1439.8,488399.807971473,0,3379.8,954472,244435989176.766,0,2326939
1,2018-09-24 11:58:41,GOA,1987,330,Kodiak,301,500,Kodiak Slope,CENTRAL GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,8,8,721.5,105822.09974282,453.7,30838.1764338123,2100.9,897201.953881398,0,4341,1321125,261458355275.481,111830,2530421
1,2018-09-24 11:58:41,GOA,1987,340,Yakutat,301,500,Yakutat Gullies,EASTERN GOA,GULLY,10110,arrowtooth flounder,Atheresthes stomias,5,5,684.1,113561.277925722,589.5,98543.9057960225,757.4,139212.838070557,0,1793.2,652671,120803297136.149,0,1617519
1,2018-09-24 11:58:41,GOA,1987,341,Yakutat,301,500,Yakutat Slope,EASTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,6,5,422.4,24819.5637610323,384.7,31092.1893825086,642.2,57386.6638770435,26.3,1258.1,584896,71889942888.3915,0,1274240
1,2018-09-24 11:58:41,GOA,1987,350,Southeastern,301,500,Southeastern Deep Gullies,EASTERN GOA,GULLY,10110,arrowtooth flounder,Atheresthes stomias,9,9,685.5,54002.4344379416,502.5,30758.4761150473,1607,296790.309830383,350.8,2863.3,1178026,169044557918.699,229913,2126138
1,2018-09-24 11:58:41,GOA,1987,351,Southeastern,301,500,Southeastern Slope,EASTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,1,1,79,,63,,61,,,,48747,,,
1,2018-09-24 11:58:41,GOA,1987,410,Shumagin,501,700,Shumagin Slope,WESTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,3,2,43.2,946.114841859545,32,534.641186276157,86.6,3805.69339523335,0,352.1,64195,2150563907.68781,0,263743
1,2018-09-24 11:58:41,GOA,1987,420,Chirikof,501,700,Chirikof Slope,CENTRAL GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,4,3,251.2,17871.2861563726,169.6,8605.01268826409,490.7,68179.4803885181,0,1321.6,331177,32828375567.8798,0,907711
1,2018-09-24 11:58:41,GOA,1987,430,Kodiak,501,700,Kodiak Slope,CENTRAL GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,6,4,123.2,4608.34445109013,93.3,3734.29362318773,215,14029.8704724907,0,519.5,162752,11368867148.6305,0,436885
1,2018-09-24 11:58:41,GOA,1987,440,Yakutat,501,700,Yakutat Slope,EASTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,3,1,62.3,3884.81253491927,21.1,446.856214535067,91.6,8386.19607354426,0,485.6,31059,964634405.930403,0,164704
1,2018-09-24 11:58:41,GOA,1987,450,Southeastern,501,700,Southeastern Slope,EASTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,2,2,1038.9,978231.776056166,922.4,793863.289229251,1073.7,1044790.24702453,0,14061.1,953273,847877407337.376,0,12652991
1,2018-09-24 11:58:41,GOA,1987,510,Shumagin,701,1000,Shumagin Slope,WESTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2018-09-24 11:58:41,GOA,1987,520,Chirikof,701,1000,Chirikof Slope,CENTRAL GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,4,1,7.7,59.8448689757988,4.4,19.6195815542742,23.7,562.397949332999,0,99.2,13579,184376916.880835,0,56785
1,2018-09-24 11:58:41,GOA,1987,530,Kodiak,701,1000,Kodiak Slope,CENTRAL GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,1,0,0,,0,,0,,,,0,,,
1,2018-09-24 11:58:41,GOA,1990,10,Shumagin,1,100,Fox Islands,WESTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,24,19,3421.3,2340722.40573806,5095.8,3640976.05472999,28509,162526162.542751,2132.2,54885.8,42461925,252808220502645,9564940,75358909
1,2018-09-24 11:58:41,GOA,1990,11,Shumagin,1,100,Davidson Bank,WESTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,29,24,1881.9,167775.360460944,4386,663041.123258106,25746.2,31403580.4802369,14269.5,37223,60005626,124105620865524,37190352,82820899
1,2018-09-24 11:58:41,GOA,1990,12,Shumagin,1,100,Lower Alaska Peninsula,WESTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,9,7,1458.8,652820.96916297,3742.1,4205839.80641233,10030.1,30863379.0480604,0,22841.1,25729996,198839244283405,0,58246987
1,2018-09-24 11:58:41,GOA,1990,13,Shumagin,1,100,Shumagin Bank,WESTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,13,12,2660,1538102.29797858,5500.4,7575487.37332686,32981.2,236452418.074151,0,66487.7,68197876,1164579436535160,0,142558288
1,2018-09-24 11:58:41,GOA,1990,20,Chirikof,1,100,Upper Alaska Peninsula,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,9,5,1428.3,552463.324996629,1549.6,368052.681190813,11342,34836751.9729888,0,24952.6,12305410,23208345943535.9,1196245,23414574
1,2018-09-24 11:58:41,GOA,1990,21,Chirikof,1,100,Semidi Bank,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,4,3,1049.6,1063886.59057009,2157.9,3740179.74042398,7664.3,56726922.3453195,0,31630.2,15757062,199428104060300,0,60692953
1,2018-09-24 11:58:41,GOA,1990,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,13,8,26511.1,205379674.742259,26736.3,198885397.392143,286107.7,23920061993.4491,0,623114.3,288538199,23163689596753200,0,620173764
1,2018-09-24 11:58:41,GOA,1990,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,14,13,5593,1863488.64740231,6647.4,2057161.50776948,32249.7,61956564.110768,15247.8,49251.6,38329526,68395725951963.7,20465957,56193095
1,2018-09-24 11:58:41,GOA,1990,31,Kodiak,1,100,Albatross Banks,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,23,19,4281,3917023.42871762,6261,8011454.32459238,65940.2,929340982.827428,2714.1,129166.2,96439689,1900773118002830,6017734,186861644
1,2018-09-24 11:58:41,GOA,1990,32,Kodiak,1,100,Lower Cook Inlet,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,7,5,37.5,267.631832274886,203,13403.2616243695,370.5,26161.1176230454,0,766.3,2006546,1310174133275.12,0,4807452
1,2018-09-24 11:58:41,GOA,1990,33,Kodiak,1,100,Kenai Peninsula,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,6,6,1490.4,290077.028373992,2609.4,3295268.78103107,7839.4,8025985.42423848,555.7,15123.1,13725777,91175021178873.9,0,38275128
1,2018-09-24 11:58:41,GOA,1990,35,Kodiak,1,100,Northern Kodiak Shallows,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,1,1,4815,,3501,,10592,,,,7700073,,,
1,2018-09-24 11:58:41,GOA,1990,40,Yakutat,1,100,Yakutat Shallows,EASTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,7,7,1193.6,44693.7014743026,2828.7,158892.914009221,11872.5,4422239.51356807,6726.7,17018.3,28137372,15721734821215.5,18434860,37839884
1,2018-09-24 11:58:41,GOA,1990,41,Yakutat,1,100,Middleton Shallows,EASTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,9,7,1582.7,1346130.85338181,2208.7,1493072.34628102,10626.7,60686215.639395,0,28590.8,14829832,67310625964775.9,0,33748960
1,2018-09-24 11:58:41,GOA,1990,110,Shumagin,101,200,Sanak Gully,WESTERN GOA,GULLY,10110,arrowtooth flounder,Atheresthes stomias,12,12,11119.7,6078869.56887434,18716,21085470.7634284,47206.7,109557690.844301,24168.9,70244.6,79455242,380017281343642,36548877,122361606
1,2018-09-24 11:58:41,GOA,1990,111,Shumagin,101,200,Shumagin Outer Shelf,WESTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,24,24,6601.6,10376827.2729531,9056,13922567.4413542,53827.4,689887377.608955,0,108171.2,73840058,925620451131036,10892779,136787337
1,2018-09-24 11:58:41,GOA,1990,112,Shumagin,101,200,West Shumagin Gully,WESTERN GOA,GULLY,10110,arrowtooth flounder,Atheresthes stomias,9,9,9705.6,920646.841093136,15627.4,5581036.34465696,22111.7,4778513.03706786,17070.8,27152.6,35602902,28967736316378.6,23191622,48014182
1,2018-09-24 11:58:41,GOA,1990,120,Chirikof,101,200,East Shumagin Gully,CENTRAL GOA,GULLY,10110,arrowtooth flounder,Atheresthes stomias,71,70,12152.1,2382706.18627564,19843.2,6335900.8532893,134937.3,293786915.337706,100656.8,169217.7,220339582,781214561113357,164439150,276240013
1,2018-09-24 11:58:41,GOA,1990,121,Chirikof,101,200,Shelikof Edge,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,21,21,15125.3,18886739.6148437,12483.1,7587910.9103771,116988.8,1129886563.64877,46870.4,187107.1,96552140,453941694471226,52108017,140996263
1,2018-09-24 11:58:41,GOA,1990,122,Chirikof,101,200,Chirikof Outer Shelf,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,17,17,7203.4,5658132.81669534,9593.4,12256600.2358977,36094.2,142061543.12823,10826,61362.4,48069807,307732532873701,10880116,85259498
1,2018-09-24 11:58:41,GOA,1990,130,Kodiak,101,200,Albatross Gullies,CENTRAL GOA,GULLY,10110,arrowtooth flounder,Atheresthes stomias,36,36,16718.5,8582072.58071859,17147.4,8746659.53035147,132273.1,537204991.365654,84944.3,179602,135666231,547507506291370,87885722,183446741
1,2018-09-24 11:58:41,GOA,1990,131,Kodiak,101,200,Portlock Flats,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,28,27,21429.9,28213307.0499284,24243.2,46647155.3154192,157218.3,1518519022.02914,77255.6,237181,177857515,2510680245483370,75038590,280676440
1,2018-09-24 11:58:41,GOA,1990,132,Kodiak,101,200,Barren Islands,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,23,23,7314.1,797394.370696251,6716.6,503009.299605516,80315,96147808.1586744,59978.4,100651.6,73753635,60651596522146.9,57601502,89905767
1,2018-09-24 11:58:41,GOA,1990,133,Kodiak,101,200,Kenai Flats,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,31,30,7244,2340596.41846882,10369.6,6458677.00207929,87485.3,341385805.719713,49756,125214.6,125233855,942025132927715,62559917,187907793
1,2018-09-24 11:58:41,GOA,1990,134,Kodiak,101,200,Kodiak Outer Shelf,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,12,9,4292.4,3953657.49688255,5953.9,5577178.80121216,21572.7,99864351.2124801,0,43567.7,29923117,140872430911937,3799515,56046718
1,2018-09-24 11:58:41,GOA,1990,140,Yakutat,101,200,Middleton Shelf,EASTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,19,19,6890.3,5558984.54422921,6886.5,4556193.03441167,50613.7,299951203.38315,14226.3,87001.1,50585402,245842666523765,17643044,83527760
1,2018-09-24 11:58:41,GOA,1990,141,Yakutat,101,200,Yakataga Shelf,EASTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,10,10,1734.8,126015.088964959,3182.6,780567.852557838,9153.6,3508520.21318088,4916.6,13390.5,16793335,21732620362787.7,6248285,27338386
1,2018-09-24 11:58:41,GOA,1990,142,Yakutat,101,200,Yakutat Flats,EASTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,14,14,1629.5,136742.667646201,3526.6,337276.14250929,14717.2,11154822.7501817,7503.1,21931.4,31851550,27513399089817.3,20521656,43181445
1,2018-09-24 11:58:41,GOA,1990,143,Yakutat,101,200,Fairweather Shelf,EASTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,14,14,3488.1,1039688.06189871,6483.6,2920359.54557264,26954.3,62084697.4690336,9934.9,43973.8,50102261,174388497408125,21578114,78626408
1,2018-09-24 11:58:41,GOA,1990,150,Southeastern,101,200,Baranof-Chichagof Shelf,EASTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,10,10,8608.2,5768798.94523822,10368.1,11571180.9557035,36123.3,101586368.184637,13324.6,58922,43508379,203764121449828,11219241,75797518
1,2018-09-24 11:58:41,GOA,1990,151,Southeastern,101,200,Prince of Wales Shelf,EASTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,13,13,1369.6,213824.249799938,2400.2,667368.902763554,9433.4,10144334.5128168,2493.3,16373.6,16532186,31661579074493.5,4271253,28793119
1,2018-09-24 11:58:41,GOA,1990,210,Shumagin,201,300,Shumagin Slope,WESTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,8,7,478.9,13042.7944937039,636.5,48964.329658889,1335.2,101377.202179266,582.2,2088.2,1774623,380583068283.228,315621,3233625
1,2018-09-24 11:58:41,GOA,1990,220,Chirikof,201,300,Lower Shelikof Gully,CENTRAL GOA,GULLY,10110,arrowtooth flounder,Atheresthes stomias,12,12,23795.7,277164006.052499,11013,26184278.8822426,238379.9,27815075510.9033,0,605459.4,110325465,2627749918473080,0,223152209
1,2018-09-24 11:58:41,GOA,1990,221,Chirikof,201,300,Chirikof Slope,CENTRAL GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,5,5,1128,195789.198492898,719.8,93274.2604569384,1723.9,457312.78504577,0,3601.1,1100066,217864479506.485,0,2395790
1,2018-09-24 11:58:41,GOA,1990,230,Kodiak,201,300,Kenai Gullies,CENTRAL GOA,GULLY,10110,arrowtooth flounder,Atheresthes stomias,17,15,7643.2,19069088.024868,6060.7,9337943.69345435,50899.7,845683686.220035,0,112550.7,40360976,414122932050930,0,83502998
1,2018-09-24 11:58:41,GOA,1990,231,Kodiak,201,300,Kodiak Slope,CENTRAL GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,6,6,2590.8,1830505.62562431,1872.7,1017907.2051886,4203.9,4819494.6828515,0,9848.1,3038732,2680023647220.16,0,7247659
1,2018-09-24 11:58:41,GOA,1990,232,Kodiak,201,300,Upper Shelikof Gully,CENTRAL GOA,GULLY,10110,arrowtooth flounder,Atheresthes stomias,5,5,5861.9,2662469.192558,4789.1,2525484.83508082,18806.1,27404051.1950067,4274.1,33338.2,15364479,25994109492878.3,1211204,29517753
1,2018-09-24 11:58:41,GOA,1990,240,Yakutat,201,300,Yakutat Gullies,EASTERN GOA,GULLY,10110,arrowtooth flounder,Atheresthes stomias,27,27,1285.2,80563.4371935774,1566,127466.213117304,3910.6,745859.648643539,2135,5686.3,4764819,1180087496777.93,2531348,6998289
1,2018-09-24 11:58:41,GOA,1990,241,Yakutat,201,300,Yakutat Slope,EASTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,9,8,551.5,39262.7183869539,466.8,25991.1691121193,1173.3,177687.731842322,201.2,2145.3,992980,117625882190.502,202100,1783860
1,2018-09-24 11:58:41,GOA,1990,250,Southeastern,201,300,Baranof-Chichagof Slope,EASTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,9,8,489.9,12931.6085690327,361.4,11680.5279002917,551.3,16374.1911661108,256.2,846.4,406712,14790054596.8021,126269,687155
1,2018-09-24 11:58:41,GOA,1990,251,Southeastern,201,300,Prince of Wales Slope/Gullies,EASTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,18,18,588.3,27593.7183500146,939.5,101305.435425225,2310.3,425545.029096488,933.9,3686.8,3689371,1562312984383.88,1052029,6326713
1,2018-09-24 11:58:41,GOA,1990,310,Shumagin,301,500,Shumagin Slope,WESTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,7,3,43.7,1047.03565105585,48.2,1462.97058374146,110.6,6707.80486649523,0,311,122055,9372480479.78539,0,358953
1,2018-09-24 11:58:41,GOA,1990,320,Chirikof,301,500,Chirikof Slope,CENTRAL GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,4,3,310.2,13180.1841467999,143,4249.58813926311,497.6,33908.5396766811,0,1083.5,229373,10932876690.0987,0,562084
1,2018-09-24 11:58:41,GOA,1990,330,Kodiak,301,500,Kodiak Slope,CENTRAL GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,6,3,390.2,113551.821961368,207.4,33317.7830507832,1136,962737.620762856,0,3658.7,604027,282481448816.53,0,1970487
1,2018-09-24 11:58:41,GOA,1990,340,Yakutat,301,500,Yakutat Gullies,EASTERN GOA,GULLY,10110,arrowtooth flounder,Atheresthes stomias,13,13,217.2,1955.95798230331,181.8,3974.41082922653,240.5,2397.77560482636,133.8,347.2,201299,4872162600.67867,49203,353395
1,2018-09-24 11:58:41,GOA,1990,341,Yakutat,301,500,Yakutat Slope,EASTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,12,10,903.2,263011.976348106,560.5,97362.1754277579,1373.3,608124.301766452,0,3089.7,852220,225116383567.658,0,1896516
1,2018-09-24 11:58:41,GOA,1990,350,Southeastern,301,500,Southeastern Deep Gullies,EASTERN GOA,GULLY,10110,arrowtooth flounder,Atheresthes stomias,16,15,565.1,150563.655195203,384.4,69497.6499269261,1324.8,827478.137600099,0,3263.3,901173,381949985569.616,0,2218176
1,2018-09-24 11:58:41,GOA,1990,351,Southeastern,301,500,Southeastern Slope,EASTERN GOA,SLOPE,10110,arrowtooth flounder,Atheresthes stomias,2,2,391,35107.5200843134,240.2,17088.1046946836,302.1,20959.3115100319,0,2141.6,185622,10201657894.1428,0,1468969
1,2018-09-24 11:58:41,GOA,1993,10,Shumagin,1,100,Fox Islands,WESTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,23,17,717.9,97327.6557137345,1606.5,241144.569246083,5982.1,6757866.86779185,590.5,11373.6,13386164,16743677661868.1,4899555,21872772
1,2018-09-24 11:58:41,GOA,1993,11,Shumagin,1,100,Davidson Bank,WESTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,44,40,2432.1,211500.030389857,4483,758087.704666541,33274.5,39587804.8342299,20558.6,45990.4,61333187,141896093557287,37259006,85407369
1,2018-09-24 11:58:41,GOA,1993,12,Shumagin,1,100,Lower Alaska Peninsula,WESTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,17,16,2591.1,1323583.74113456,6717.8,3917350.80207322,17816.2,62574991.6655756,1046.1,34586.3,46190236,185200366378592,17339507,75040964
1,2018-09-24 11:58:41,GOA,1993,13,Shumagin,1,100,Shumagin Bank,WESTERN GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,19,15,3826.6,1789418.25183843,7599.1,5187079.39935544,47445.2,275087211.786423,12598.6,82291.9,94219995,797409553533669,34891031,153548960
1,2018-09-24 11:58:41,GOA,1993,20,Chirikof,1,100,Upper Alaska Peninsula,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,15,10,2115.5,679437.012122658,4962.1,3579647.32036384,16798.8,42843348.3303712,2758.7,30838.9,39403489,225722288173699,7176886,71630091
1,2018-09-24 11:58:41,GOA,1993,21,Chirikof,1,100,Semidi Bank,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,8,7,1086.9,480477.755248493,2841.5,2088925.99315971,7936.6,25619294.9062639,0,19907.1,20749235,111382494759702,0,45708950
1,2018-09-24 11:58:41,GOA,1993,22,Chirikof,1,100,Chirikof Bank,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,31,21,4727.1,8813781.23812405,5810.6,7576462.691525,51015.1,1026519269.13996,0,116439.4,62707946,882411842845533,2049483,123366409
1,2018-09-24 11:58:41,GOA,1993,30,Kodiak,1,100,Albatross Shallows,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,11,9,4058.9,2041677.05310924,6189.8,5439447.15075614,23404,67880904.6734897,5047.5,41760.5,35690664,180848676804522,5728522,65652806
1,2018-09-24 11:58:41,GOA,1993,31,Kodiak,1,100,Albatross Banks,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,33,20,5436.8,6945157.2102634,6476.9,8090871.07538125,83743.2,1647786730.1882,852.4,166634,99764466,1919615293081490,10297474,189231459
1,2018-09-24 11:58:41,GOA,1993,32,Kodiak,1,100,Lower Cook Inlet,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,15,9,493.9,50085.8933624802,903.3,207388.851932103,4883.4,4895915.91692776,137.2,9629.5,8930799,20272342430221.5,0,18588623
1,2018-09-24 11:58:41,GOA,1993,33,Kodiak,1,100,Kenai Peninsula,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,3,1,485.4,235596.925877527,990.8,981725.792144238,2553.2,6518604.74332535,0,13539.4,5211798,27162843409268.4,0,27638167
1,2018-09-24 11:58:41,GOA,1993,35,Kodiak,1,100,Northern Kodiak Shallows,CENTRAL GOA,SHELF,10110,arrowtooth flounder,Atheresthes stomias,6,4,7610,12841041.423685,9532.4,19189802.5727756,16739.2,62129285.1053187,0,37004.4,20967615,92846730714510.7,0,45741002
